站点编号,时间,出力(MW)
f1,2023-5-1 0:00,4.299953167783779
f1,2023-5-1 0:15,3.969893719709947
f1,2023-5-1 0:30,4.3705730897227335
f1,2023-5-1 0:45,5.510086973019803
f1,2023-5-1 1:00,5.750611362921293
f1,2023-5-1 1:15,6.274232835143892
f1,2023-5-1 1:30,6.115294114601883
f1,2023-5-1 1:45,5.784891809218028
f1,2023-5-1 2:00,5.5202737866450216
f1,2023-5-1 2:15,5.965515604779056
f1,2023-5-1 2:30,5.3283383077243185
f1,2023-5-1 2:45,6.009724426417278
f1,2023-5-1 3:00,5.92799261457126
f1,2023-5-1 3:15,5.770145609638871
f1,2023-5-1 3:30,6.127844699146395
f1,2023-5-1 3:45,6.22726598497263
f1,2023-5-1 4:00,6.318269229023273
f1,2023-5-1 4:15,6.165362989215038
f1,2023-5-1 4:30,6.773920471651265
f1,2023-5-1 4:45,6.8770104852644645
f1,2023-5-1 5:00,6.985592902807439
f1,2023-5-1 5:15,7.279951823003902
f1,2023-5-1 5:30,6.785359252427377
f1,2023-5-1 5:45,7.0146630338542595
f1,2023-5-1 6:00,6.7335421682924546
f1,2023-5-1 6:15,6.424976002926417
f1,2023-5-1 6:30,6.245290938582161
f1,2023-5-1 6:45,6.5015699389690305
f1,2023-5-1 7:00,6.950213656341915
f1,2023-5-1 7:15,7.27660355873256
f1,2023-5-1 7:30,6.434004183569875
f1,2023-5-1 7:45,6.764415629358353
f1,2023-5-1 8:00,6.745801270832717
f1,2023-5-1 8:15,6.516365889806081
f1,2023-5-1 8:30,6.83415764759538
f1,2023-5-1 8:45,7.278592306537543
f1,2023-5-1 9:00,7.452384099123722
f1,2023-5-1 9:15,7.816812270772046
f1,2023-5-1 9:30,7.808102120045678
f1,2023-5-1 9:45,7.199939351995563
f1,2023-5-1 10:00,7.449964462569096
f1,2023-5-1 10:15,7.346899576185166
f1,2023-5-1 10:30,5.74082704722472
f1,2023-5-1 10:45,5.897667239034832
f1,2023-5-1 11:00,5.660781861872253
f1,2023-5-1 11:15,6.703032720582768
f1,2023-5-1 11:30,6.484288625431238
f1,2023-5-1 11:45,6.265099524539971
f1,2023-5-1 12:00,7.715468456731549
f1,2023-5-1 12:15,8.361005244198749
f1,2023-5-1 12:30,8.448865522435081
f1,2023-5-1 12:45,8.291609937665529
f1,2023-5-1 13:00,8.821531464801804
f1,2023-5-1 13:15,8.85725134897781
f1,2023-5-1 13:30,9.237786177097773
f1,2023-5-1 13:45,10.747217628525002
f1,2023-5-1 14:00,10.950982095092257
f1,2023-5-1 14:15,11.65075133038001
f1,2023-5-1 14:30,12.495562124794686
f1,2023-5-1 14:45,12.494971342501415
f1,2023-5-1 15:00,12.367458206209536
f1,2023-5-1 15:15,10.847396785460234
f1,2023-5-1 15:30,10.872075367393599
f1,2023-5-1 15:45,11.654390757191045
f1,2023-5-1 16:00,11.07246729602292
f1,2023-5-1 16:15,11.493730805449518
f1,2023-5-1 16:30,10.475870680834522
f1,2023-5-1 16:45,10.705310280821445
f1,2023-5-1 17:00,10.502346516025016
f1,2023-5-1 17:15,10.307533860160769
f1,2023-5-1 17:30,10.28895503311818
f1,2023-5-1 17:45,10.967164177955972
f1,2023-5-1 18:00,11.16470083954397
f1,2023-5-1 18:15,12.738518513060342
f1,2023-5-1 18:30,12.611832053277324
f1,2023-5-1 18:45,12.323184673853072
f1,2023-5-1 19:00,12.084202235969952
f1,2023-5-1 19:15,12.04901400036767
f1,2023-5-1 19:30,11.881626394564185
f1,2023-5-1 19:45,12.16187974179713
f1,2023-5-1 20:00,12.452619051871613
f1,2023-5-1 20:15,13.2970436319091
f1,2023-5-1 20:30,12.85432879673607
f1,2023-5-1 20:45,12.530424873410423
f1,2023-5-1 21:00,12.689516741198046
f1,2023-5-1 21:15,12.632450682660327
f1,2023-5-1 21:30,12.455995323138955
f1,2023-5-1 21:45,12.575933760995634
f1,2023-5-1 22:00,12.749155836626956
f1,2023-5-1 22:15,12.766349378498374
f1,2023-5-1 22:30,12.598085011082452
f1,2023-5-1 22:45,12.931645452938724
f1,2023-5-1 23:00,12.56378349242407
f1,2023-5-1 23:15,12.456023487442955
f1,2023-5-1 23:30,13.249470194593847
f1,2023-5-1 23:45,14.6279388581197
f1,2023-5-2 0:00,16.429964978355017
f1,2023-5-2 0:15,17.32511349882773
f1,2023-5-2 0:30,19.094742278145443
f1,2023-5-2 0:45,19.934898305431297
f1,2023-5-2 1:00,21.04165598854742
f1,2023-5-2 1:15,22.492449650848453
f1,2023-5-2 1:30,23.208544062237774
f1,2023-5-2 1:45,23.13562855582997
f1,2023-5-2 2:00,24.13295598332336
f1,2023-5-2 2:15,24.50635262014043
f1,2023-5-2 2:30,25.983679072147556
f1,2023-5-2 2:45,28.098711862014806
f1,2023-5-2 3:00,27.876143085190662
f1,2023-5-2 3:15,26.894238646590782
f1,2023-5-2 3:30,25.94248057422874
f1,2023-5-2 3:45,24.67463528874289
f1,2023-5-2 4:00,25.209829933597547
f1,2023-5-2 4:15,25.25426066377568
f1,2023-5-2 4:30,25.000969700101283
f1,2023-5-2 4:45,24.41182218096226
f1,2023-5-2 5:00,24.03311439223768
f1,2023-5-2 5:15,23.60352396024822
f1,2023-5-2 5:30,23.386559363990397
f1,2023-5-2 5:45,23.533034954712566
f1,2023-5-2 6:00,23.90119109695367
f1,2023-5-2 6:15,24.18830431033831
f1,2023-5-2 6:30,25.36052741863442
f1,2023-5-2 6:45,25.307107682715237
f1,2023-5-2 7:00,24.953432773396912
f1,2023-5-2 7:15,25.23855707306826
f1,2023-5-2 7:30,26.13308056051096
f1,2023-5-2 7:45,26.96770125927996
f1,2023-5-2 8:00,27.502176264178946
f1,2023-5-2 8:15,27.34665223156624
f1,2023-5-2 8:30,25.819667489904912
f1,2023-5-2 8:45,25.490272824634832
f1,2023-5-2 9:00,25.884897720590814
f1,2023-5-2 9:15,23.665512200915263
f1,2023-5-2 9:30,23.32848539040475
