站点编号,时间,出力(MW)
f1,2023-5-1 0:00,4.809747130654794
f1,2023-5-1 0:15,4.2642113478300265
f1,2023-5-1 0:30,4.51629343312787
f1,2023-5-1 0:45,5.440272860178958
f1,2023-5-1 1:00,6.461889763751052
f1,2023-5-1 1:15,6.787664362890612
f1,2023-5-1 1:30,6.607681501799106
f1,2023-5-1 1:45,6.4654791757726295
f1,2023-5-1 2:00,6.053993093404546
f1,2023-5-1 2:15,6.262551254206318
f1,2023-5-1 2:30,5.7127927237272
f1,2023-5-1 2:45,6.619048374910399
f1,2023-5-1 3:00,6.68424094169207
f1,2023-5-1 3:15,6.083727178891458
f1,2023-5-1 3:30,6.446172922277764
f1,2023-5-1 3:45,6.289141698922246
f1,2023-5-1 4:00,6.82081642729067
f1,2023-5-1 4:15,6.942937424247131
f1,2023-5-1 4:30,6.82792144336774
f1,2023-5-1 4:45,7.403544452294081
f1,2023-5-1 5:00,7.348710449035199
f1,2023-5-1 5:15,7.649363288595073
f1,2023-5-1 5:30,7.106300191226397
f1,2023-5-1 5:45,6.928850390968428
f1,2023-5-1 6:00,6.8628403369734094
f1,2023-5-1 6:15,6.592198225170108
f1,2023-5-1 6:30,6.606642513219673
f1,2023-5-1 6:45,6.659598861563875
f1,2023-5-1 7:00,6.983350484941332
f1,2023-5-1 7:15,7.191477152977998
f1,2023-5-1 7:30,6.271991259040862
f1,2023-5-1 7:45,6.274118171234218
f1,2023-5-1 8:00,6.2083437644636446
f1,2023-5-1 8:15,6.0441308833248755
f1,2023-5-1 8:30,6.795688316374437
f1,2023-5-1 8:45,7.600330342245477
f1,2023-5-1 9:00,7.902709513008273
f1,2023-5-1 9:15,8.374740845557321
f1,2023-5-1 9:30,8.4886840607971
f1,2023-5-1 9:45,8.105053813565236
f1,2023-5-1 10:00,7.938649771266537
f1,2023-5-1 10:15,8.014846096002556
f1,2023-5-1 10:30,6.464359385402975
f1,2023-5-1 10:45,6.63542866746247
f1,2023-5-1 11:00,6.177832027178035
f1,2023-5-1 11:15,7.113918567144054
f1,2023-5-1 11:30,6.957649183918509
f1,2023-5-1 11:45,6.808318413293205
f1,2023-5-1 12:00,7.891967614188953
f1,2023-5-1 12:15,8.117480193451453
f1,2023-5-1 12:30,8.728014608385363
f1,2023-5-1 12:45,8.799661264827058
f1,2023-5-1 13:00,9.15184155481612
f1,2023-5-1 13:15,8.756354207008476
f1,2023-5-1 13:30,8.777406026370754
f1,2023-5-1 13:45,9.576390116742948
f1,2023-5-1 14:00,9.653566280233576
f1,2023-5-1 14:15,11.10288660598683
f1,2023-5-1 14:30,12.256815099206475
f1,2023-5-1 14:45,11.935618001271495
f1,2023-5-1 15:00,11.277151925104741
f1,2023-5-1 15:15,10.704264609823804
f1,2023-5-1 15:30,10.600004250726501
f1,2023-5-1 15:45,11.296883740323231
f1,2023-5-1 16:00,10.186374981659974
f1,2023-5-1 16:15,10.436459729968062
f1,2023-5-1 16:30,8.673849623549865
f1,2023-5-1 16:45,9.506292630984612
f1,2023-5-1 17:00,8.972656485727112
f1,2023-5-1 17:15,8.863523647019205
f1,2023-5-1 17:30,9.183021015972452
f1,2023-5-1 17:45,9.739541611477716
f1,2023-5-1 18:00,10.448399272287455
f1,2023-5-1 18:15,11.317380141914159
f1,2023-5-1 18:30,11.110955932746807
f1,2023-5-1 18:45,11.424447047591435
f1,2023-5-1 19:00,11.085304910819216
f1,2023-5-1 19:15,11.049215729208063
f1,2023-5-1 19:30,11.092705125867184
f1,2023-5-1 19:45,11.631086116364036
f1,2023-5-1 20:00,12.174301380535413
f1,2023-5-1 20:15,12.420129221067166
f1,2023-5-1 20:30,12.506388096164343
f1,2023-5-1 20:45,12.464068692265139
f1,2023-5-1 21:00,12.766949586495548
