站点编号,时间,出力(MW)
f1,2023-5-1 0:00,4.512293290980945
f1,2023-5-1 0:15,3.9404254942704693
f1,2023-5-1 0:30,4.246230365141692
f1,2023-5-1 0:45,5.444266878747329
f1,2023-5-1 1:00,6.392066192052586
f1,2023-5-1 1:15,6.774037543994882
f1,2023-5-1 1:30,6.478429401521819
f1,2023-5-1 1:45,6.383336297696574
f1,2023-5-1 2:00,6.301808580150204
f1,2023-5-1 2:15,6.48933049136544
f1,2023-5-1 2:30,5.816154432906316
f1,2023-5-1 2:45,6.66777170609436
f1,2023-5-1 3:00,6.80991389715206
f1,2023-5-1 3:15,6.531844193908081
f1,2023-5-1 3:30,6.539531781354487
f1,2023-5-1 3:45,6.398369873440443
f1,2023-5-1 4:00,6.975770218386164
f1,2023-5-1 4:15,7.0528113948020845
f1,2023-5-1 4:30,7.048655711622828
f1,2023-5-1 4:45,7.4492347012395514
f1,2023-5-1 5:00,7.556126078191702
f1,2023-5-1 5:15,7.901181539730271
f1,2023-5-1 5:30,7.7606954180502825
f1,2023-5-1 5:45,7.510833927959136
f1,2023-5-1 6:00,6.863678992235634
f1,2023-5-1 6:15,6.909670990603537
f1,2023-5-1 6:30,6.411960494178366
f1,2023-5-1 6:45,6.539181747391523
f1,2023-5-1 7:00,6.780309566777504
f1,2023-5-1 7:15,6.829872317566227
f1,2023-5-1 7:30,6.86906172402838
f1,2023-5-1 7:45,6.432691261973464
f1,2023-5-1 8:00,6.689823238854566
f1,2023-5-1 8:15,6.1525545375266075
f1,2023-5-1 8:30,6.521986005375819
f1,2023-5-1 8:45,7.495220623222732
f1,2023-5-1 9:00,7.857113536146378
f1,2023-5-1 9:15,8.666023293064473
f1,2023-5-1 9:30,8.405832903569188
f1,2023-5-1 9:45,7.803547259674748
f1,2023-5-1 10:00,7.8628254395630455
f1,2023-5-1 10:15,8.21801375404452
f1,2023-5-1 10:30,6.71106710341641
f1,2023-5-1 10:45,5.782622737153541
f1,2023-5-1 11:00,5.067134191594909
f1,2023-5-1 11:15,5.9868281310769005
f1,2023-5-1 11:30,5.8517718289221
f1,2023-5-1 11:45,5.683963204185232
f1,2023-5-1 12:00,6.89820609184916
f1,2023-5-1 12:15,7.309595902214942
f1,2023-5-1 12:30,7.7842357516761425
f1,2023-5-1 12:45,7.685778462842688
f1,2023-5-1 13:00,7.940248180886942
f1,2023-5-1 13:15,7.930153126683337
f1,2023-5-1 13:30,8.07764985319838
f1,2023-5-1 13:45,9.641794386282896
f1,2023-5-1 14:00,9.80017911248327
f1,2023-5-1 14:15,11.329463578329772
f1,2023-5-1 14:30,12.95953757203506
f1,2023-5-1 14:45,13.187871395359254
f1,2023-5-1 15:00,12.374783362485504
f1,2023-5-1 15:15,10.693286094976154
f1,2023-5-1 15:30,10.820211493305232
f1,2023-5-1 15:45,11.028529658973488
f1,2023-5-1 16:00,9.973763144786487
f1,2023-5-1 16:15,10.104638966926823
f1,2023-5-1 16:30,8.323455602485351
f1,2023-5-1 16:45,8.753676459388082
f1,2023-5-1 17:00,8.92998638176829
f1,2023-5-1 17:15,9.161415412427514
f1,2023-5-1 17:30,9.080318575863087
f1,2023-5-1 17:45,9.125966353269137
f1,2023-5-1 18:00,9.350543632887936
f1,2023-5-1 18:15,11.373982579828107
f1,2023-5-1 18:30,12.4649596948873
f1,2023-5-1 18:45,12.539766698331205
f1,2023-5-1 19:00,12.089590455550477
f1,2023-5-1 19:15,11.601599547332434
f1,2023-5-1 19:30,11.465732485581187
f1,2023-5-1 19:45,11.895797443346146
f1,2023-5-1 20:00,12.422453609258932
f1,2023-5-1 20:15,12.807343234151539
f1,2023-5-1 20:30,12.751008123743402
f1,2023-5-1 20:45,12.65504739140696
f1,2023-5-1 21:00,12.94859265869839
f1,2023-5-1 21:15,12.698248202001645
f1,2023-5-1 21:30,12.661882046844541
f1,2023-5-1 21:45,12.870667596790666
f1,2023-5-1 22:00,12.795155715063485
f1,2023-5-1 22:15,12.665233051090297
f1,2023-5-1 22:30,12.595934846174174
f1,2023-5-1 22:45,12.704683496437717
f1,2023-5-1 23:00,12.76945458581875
f1,2023-5-1 23:15,12.723503074770088
f1,2023-5-1 23:30,14.30328526838107
f1,2023-5-1 23:45,14.878090018793104
f1,2023-5-2 0:00,16.826902558158938
f1,2023-5-2 0:15,17.223230983139832
f1,2023-5-2 0:30,17.872282048599295
f1,2023-5-2 0:45,18.81192038436123
f1,2023-5-2 1:00,20.83484639776664
f1,2023-5-2 1:15,22.032630391191898
f1,2023-5-2 1:30,22.301209557659543
f1,2023-5-2 1:45,22.84058463035011
f1,2023-5-2 2:00,23.71577065166989
f1,2023-5-2 2:15,24.241633515428372
f1,2023-5-2 2:30,26.479673515533225
f1,2023-5-2 2:45,27.637299418881422
f1,2023-5-2 3:00,27.56400693807258
f1,2023-5-2 3:15,26.479577169914815
f1,2023-5-2 3:30,25.791189514268762
f1,2023-5-2 3:45,25.623898939519943
f1,2023-5-2 4:00,25.778062865493492
f1,2023-5-2 4:15,26.234488553515813
f1,2023-5-2 4:30,25.85698843327948
f1,2023-5-2 4:45,25.593090931413027
f1,2023-5-2 5:00,25.12544740564105
f1,2023-5-2 5:15,24.811962952598606
f1,2023-5-2 5:30,25.02149062355593
f1,2023-5-2 5:45,25.278962559247564
f1,2023-5-2 6:00,25.466541758490767
f1,2023-5-2 6:15,25.472133965030764
f1,2023-5-2 6:30,25.73414861839177
f1,2023-5-2 6:45,25.692170367374718
f1,2023-5-2 7:00,25.336563289055082
f1,2023-5-2 7:15,26.16286345859676
f1,2023-5-2 7:30,26.448166318117824
f1,2023-5-2 7:45,27.044074678871556
f1,2023-5-2 8:00,27.11334442198509
f1,2023-5-2 8:15,26.308934052287842
f1,2023-5-2 8:30,24.9469634181731
f1,2023-5-2 8:45,25.196061630103387
f1,2023-5-2 9:00,25.454989104774043
f1,2023-5-2 9:15,23.202770445027568
f1,2023-5-2 9:30,22.568769081809183
f1,2023-5-2 9:45,21.98316075795118
f1,2023-5-2 10:00,22.47964085894623
f1,2023-5-2 10:15,21.90551371721231
f1,2023-5-2 10:30,21.79390849337044
f1,2023-5-2 10:45,21.768143090321228
f1,2023-5-2 11:00,21.197972057871766
f1,2023-5-2 11:15,21.62319163382544
f1,2023-5-2 11:30,21.301614169230145
f1,2023-5-2 11:45,21.136989856937912
f1,2023-5-2 12:00,21.241034303313757
f1,2023-5-2 12:15,21.706674424747902
f1,2023-5-2 12:30,21.514313374254915
f1,2023-5-2 12:45,19.426857817401054
f1,2023-5-2 13:00,19.319548367425934
f1,2023-5-2 13:15,19.238298072517605
f1,2023-5-2 13:30,17.841171076407516
f1,2023-5-2 13:45,17.611082357763276
f1,2023-5-2 14:00,17.42303221519393
f1,2023-5-2 14:15,17.788240817354456
f1,2023-5-2 14:30,17.58578824652972
f1,2023-5-2 14:45,16.319351391069215
f1,2023-5-2 15:00,15.769275660895254
f1,2023-5-2 15:15,16.708164349376045
f1,2023-5-2 15:30,16.30639384745226
f1,2023-5-2 15:45,16.261044123652628
f1,2023-5-2 16:00,15.102758817822641
f1,2023-5-2 16:15,15.294916451823703
f1,2023-5-2 16:30,16.148989660884457
f1,2023-5-2 16:45,16.61539982411621
f1,2023-5-2 17:00,16.076917541002903
f1,2023-5-2 17:15,16.723150150964546
f1,2023-5-2 17:30,17.092184834929128
f1,2023-5-2 17:45,16.716625782623463
f1,2023-5-2 18:00,16.688975889190374
f1,2023-5-2 18:15,16.707348266445255
f1,2023-5-2 18:30,16.574547801603966
f1,2023-5-2 18:45,16.54148075990195
f1,2023-5-2 19:00,16.643557600102252
f1,2023-5-2 19:15,16.614197837493837
f1,2023-5-2 19:30,16.31032856801645
f1,2023-5-2 19:45,16.134588383512746
f1,2023-5-2 20:00,15.753399441038525
f1,2023-5-2 20:15,15.974374168607719
f1,2023-5-2 20:30,16.48469930609371
f1,2023-5-2 20:45,16.445190406620217
f1,2023-5-2 21:00,15.113343500661285
f1,2023-5-2 21:15,15.845584780360364
f1,2023-5-2 21:30,16.488805693684615
f1,2023-5-2 21:45,16.365785359378137
f1,2023-5-2 22:00,15.934858946446338
f1,2023-5-2 22:15,15.601007053383562
f1,2023-5-2 22:30,15.373494434219792
f1,2023-5-2 22:45,14.956995039901763
f1,2023-5-2 23:00,15.21368095906451
f1,2023-5-2 23:15,14.722642870744457
f1,2023-5-2 23:30,13.36620456892013
f1,2023-5-2 23:45,11.441184605080364
f1,2023-5-3 0:00,11.087697771278632
f1,2023-5-3 0:15,10.43253535522877
f1,2023-5-3 0:30,11.029092800887929
f1,2023-5-3 0:45,11.648536121943833
f1,2023-5-3 1:00,11.257184316167534
f1,2023-5-3 1:15,11.343497666022222
f1,2023-5-3 1:30,10.511683687000565
f1,2023-5-3 1:45,10.252540787173844
f1,2023-5-3 2:00,9.497183637986678
f1,2023-5-3 2:15,9.580601814157225
f1,2023-5-3 2:30,9.132494324615486
f1,2023-5-3 2:45,9.108253180055046
f1,2023-5-3 3:00,8.945080375147274
f1,2023-5-3 3:15,8.798068732963088
f1,2023-5-3 3:30,8.865406003478839
f1,2023-5-3 3:45,8.778815502840711
f1,2023-5-3 4:00,8.809605291925678
